#format table ## [WaveView Analyzer] saved 00:04:16 Sat Jan  3 2015
TIME ,i(vsleep):pwidth=4.3e-08 ,i(vsleep):pwidth=8.6e-08 ,i(vsleep):pwidth=1.29e-07 ,i(vsleep):pwidth=1.72e-07 ,i(vsleep):pwidth=2.15e-07 ,i(vsleep):pwidth=2.58e-07 ,i(vsleep):pwidth=3.01e-07 ,i(vsleep):pwidth=3.44e-07 ,i(vsleep):pwidth=3.87e-07 ,i(vsleep):pwidth=4.3e-07 ,i(vsleep):pwidth=4.73e-07 ,i(vsleep):pwidth=5.16e-07 ,i(vsleep):pwidth=5.59e-07 ,i(vsleep):pwidth=6.02e-07 ,i(vsleep):pwidth=6.45e-07 ,i(vsleep):pwidth=6.88e-07 ,i(vsleep):pwidth=7.31e-07 ,i(vsleep):pwidth=7.74e-07 ,i(vsleep):pwidth=8.17e-07 ,i(vsleep):pwidth=8.6e-07 ,i(vsleep):pwidth=9.03e-07 ,i(vsleep):pwidth=9.46e-07 ,i(vsleep):pwidth=9.89e-07 ,i(vsleep):pwidth=1.032e-06 ,i(vsleep):pwidth=1.075e-06 ,i(vsleep):pwidth=1.118e-06 ,i(vsleep):pwidth=1.161e-06 ,i(vsleep):pwidth=1.204e-06 ,i(vsleep):pwidth=1.247e-06 ,i(vsleep):pwidth=1.29e-06 ,i(vsleep):pwidth=1.333e-06 ,i(vsleep):pwidth=1.376e-06 ,i(vsleep):pwidth=1.419e-06 ,i(vsleep):pwidth=1.462e-06 ,i(vsleep):pwidth=1.505e-06 ,i(vsleep):pwidth=1.548e-06 ,i(vsleep):pwidth=1.591e-06 ,i(vsleep):pwidth=1.634e-06 ,i(vsleep):pwidth=1.677e-06 ,i(vsleep):pwidth=1.72e-06 ,i(vsleep):pwidth=1.763e-06 ,i(vsleep):pwidth=1.806e-06 ,i(vsleep):pwidth=1.849e-06 ,i(vsleep):pwidth=1.892e-06 ,i(vsleep):pwidth=1.935e-06 ,i(vsleep):pwidth=1.978e-06 ,i(vsleep):pwidth=2.021e-06 ,i(vsleep):pwidth=2.064e-06 ,i(vsleep):pwidth=2.107e-06 ,i(vsleep):pwidth=2.15e-06 
 7.5362529E-12 ,-1.6265975E-07 ,-5.6714326E-09 ,-4.4609585E-08 ,-1.3000327E-07 ,-5.9410368E-07 ,-1.3428483E-06 ,-3.6234762E-06 ,-5.1480453E-06 ,-6.5848545E-06 , 2.1649467E-06 , 2.5892962E-06 , 2.9995374E-06 , 3.4523680E-06 , 3.8882947E-06 , 4.2903236E-06 , 4.6509558E-06 , 4.9038385E-06 , 5.0873148E-06 , 5.2003448E-06 , 5.2174204E-06 , 5.1781071E-06 , 5.0615927E-06 , 4.8703965E-06 , 4.6089188E-06 , 4.2830358E-06 , 7.1698877E-06 , 6.4194830E-06 , 5.1528674E-06 , 3.6565120E-06 , 2.1197263E-06 , 6.9227877E-07 ,-5.5977531E-07 ,-1.5708150E-06 ,-2.3535558E-06 ,-2.9759187E-06 ,-3.3889169E-06 ,-3.5899676E-06 ,-3.5849937E-06 ,-3.3738797E-06 ,-2.9937447E-06 ,-2.4463262E-06 ,-2.0225627E-06 ,-1.9448211E-06 ,-2.1908812E-06 ,-2.5696828E-06 ,-2.6177467E-06 ,-2.2904873E-06 ,-1.9647485E-06 ,-1.6829576E-06 ,-1.4365124E-06 
 7.5400727E-12 ,-1.6197420E-07 ,-5.0172391E-09 ,-4.3891637E-08 ,-1.3317596E-07 ,-6.0848677E-07 ,-1.3741190E-06 ,-3.6758363E-06 ,-5.1243251E-06 ,-6.5534603E-06 , 2.1572439E-06 , 2.5793901E-06 , 2.9874512E-06 , 3.4378566E-06 , 3.8714467E-06 , 4.2713151E-06 , 4.6300153E-06 , 4.8814727E-06 , 5.0639093E-06 , 5.1763029E-06 , 5.1932848E-06 , 5.1541993E-06 , 5.0383439E-06 , 4.8482178E-06 , 4.5881895E-06 , 4.2640940E-06 , 7.3260380E-06 , 6.5444940E-06 , 5.2476030E-06 , 3.7227560E-06 , 2.1604469E-06 , 7.0939137E-07 ,-5.6342348E-07 ,-1.5923986E-06 ,-2.3896685E-06 ,-3.0229322E-06 ,-3.4440419E-06 ,-3.6507012E-06 ,-3.6491519E-06 ,-3.4395329E-06 ,-3.0594756E-06 ,-2.5109476E-06 ,-2.0846225E-06 ,-2.0024769E-06 ,-2.2423372E-06 ,-2.6135713E-06 ,-2.6543457E-06 ,-2.2824659E-06 ,-1.9579329E-06 ,-1.6771830E-06 ,-1.4316361E-06 
 7.5409982E-12 ,-1.6180810E-07 ,-4.8587412E-09 ,-4.3717693E-08 ,-1.3394464E-07 ,-6.1197151E-07 ,-1.3816953E-06 ,-3.6885221E-06 ,-5.1185782E-06 ,-6.5458541E-06 , 2.1553777E-06 , 2.5769901E-06 , 2.9845229E-06 , 3.4343408E-06 , 3.8673647E-06 , 4.2667097E-06 , 4.6249418E-06 , 4.8760539E-06 , 5.0582386E-06 , 5.1704781E-06 , 5.1874372E-06 , 5.1484070E-06 , 5.0327112E-06 , 4.8428444E-06 , 4.5831672E-06 , 4.2595047E-06 , 7.3638701E-06 , 6.5747817E-06 , 5.2705555E-06 , 3.7388056E-06 , 2.1703127E-06 , 7.0881311E-07 ,-5.6430736E-07 ,-1.5976278E-06 ,-2.3984179E-06 ,-3.0343227E-06 ,-3.4573975E-06 ,-3.6654157E-06 ,-3.6646961E-06 ,-3.4554393E-06 ,-3.0754009E-06 ,-2.5266041E-06 ,-2.0996583E-06 ,-2.0164457E-06 ,-2.2548040E-06 ,-2.6242046E-06 ,-2.6632129E-06 ,-2.2805225E-06 ,-1.9562816E-06 ,-1.6757839E-06 ,-1.4304546E-06 
 7.5415143E-12 ,-1.6171548E-07 ,-4.7703567E-09 ,-4.3620695E-08 ,-1.3437328E-07 ,-6.1391473E-07 ,-1.3859201E-06 ,-3.6955962E-06 ,-5.1153735E-06 ,-6.5416126E-06 , 2.1543370E-06 , 2.5756518E-06 , 2.9828900E-06 , 3.4323802E-06 , 3.8650885E-06 , 4.2641416E-06 , 4.6221126E-06 , 4.8730322E-06 , 5.0550764E-06 , 5.1672299E-06 , 5.1841764E-06 , 5.1451769E-06 , 5.0295702E-06 , 4.8398479E-06 , 4.5803665E-06 , 4.2569456E-06 , 7.3849667E-06 , 6.5916712E-06 , 5.2833547E-06 , 3.7477555E-06 , 2.1758142E-06 , 7.0849066E-07 ,-5.6480024E-07 ,-1.6005439E-06 ,-2.4032969E-06 ,-3.0406744E-06 ,-3.4648451E-06 ,-3.6736211E-06 ,-3.6733642E-06 ,-3.4643093E-06 ,-3.0842814E-06 ,-2.5353348E-06 ,-2.1080429E-06 ,-2.0242353E-06 ,-2.2617559E-06 ,-2.6301341E-06 ,-2.6619415E-06 ,-2.2794388E-06 ,-1.9553608E-06 ,-1.6750037E-06 ,-1.4297958E-06 
 7.5427451E-12 ,-1.6149459E-07 ,-4.5595709E-09 ,-4.3389367E-08 ,-1.3539554E-07 ,-6.1854906E-07 ,-1.3959958E-06 ,-3.7124670E-06 ,-5.1077307E-06 ,-6.5314972E-06 , 2.1518551E-06 , 2.5724600E-06 , 2.9789958E-06 , 3.4277046E-06 , 3.8596599E-06 , 4.2580169E-06 , 4.6153655E-06 , 4.8658258E-06 , 5.0475350E-06 , 5.1594834E-06 , 5.1763997E-06 , 5.1374737E-06 , 5.0220793E-06 , 4.8327018E-06 , 4.5736874E-06 , 4.2508424E-06 , 7.4352794E-06 , 6.6319507E-06 , 5.3138792E-06 , 3.7690997E-06 , 2.1731804E-06 , 7.0772163E-07 ,-5.6597571E-07 ,-1.6074983E-06 ,-2.4149327E-06 ,-3.0558225E-06 ,-3.4826068E-06 ,-3.6931899E-06 ,-3.6940364E-06 ,-3.4854633E-06 ,-3.1054604E-06 ,-2.5561563E-06 ,-2.1280390E-06 ,-2.0428124E-06 ,-2.2783354E-06 ,-2.6442753E-06 ,-2.6589095E-06 ,-2.2768543E-06 ,-1.9531648E-06 ,-1.6731431E-06 ,-1.4282246E-06 
 7.5429949E-12 ,-1.6144976E-07 ,-4.5167899E-09 ,-4.3342416E-08 ,-1.3560302E-07 ,-6.1948965E-07 ,-1.3980407E-06 ,-3.7158911E-06 ,-5.1061795E-06 ,-6.5294442E-06 , 2.1513514E-06 , 2.5718122E-06 , 2.9782054E-06 , 3.4267556E-06 , 3.8585582E-06 , 4.2567738E-06 , 4.6139960E-06 , 4.8643632E-06 , 5.0460044E-06 , 5.1579112E-06 , 5.1748214E-06 , 5.1359102E-06 , 5.0205589E-06 , 4.8312514E-06 , 4.5723318E-06 , 4.2496037E-06 , 7.4454909E-06 , 6.6401258E-06 , 5.3200745E-06 , 3.7681502E-06 , 2.1726459E-06 , 7.0756555E-07 ,-5.6621428E-07 ,-1.6089097E-06 ,-2.4172943E-06 ,-3.0588970E-06 ,-3.4862117E-06 ,-3.6971616E-06 ,-3.6982320E-06 ,-3.4897567E-06 ,-3.1097588E-06 ,-2.5603822E-06 ,-2.1320974E-06 ,-2.0465828E-06 ,-2.2817003E-06 ,-2.6471454E-06 ,-2.6582942E-06 ,-2.2763297E-06 ,-1.9527190E-06 ,-1.6727655E-06 ,-1.4279057E-06 
 7.5499650E-12 ,-1.6019882E-07 ,-3.3230797E-09 ,-4.2032373E-08 ,-1.4139223E-07 ,-6.4573456E-07 ,-1.4551006E-06 ,-3.8114329E-06 ,-5.0628972E-06 ,-6.4721590E-06 , 2.1372960E-06 , 2.5537366E-06 , 2.9561517E-06 , 3.4002765E-06 , 3.8278155E-06 , 4.2220889E-06 , 4.5757857E-06 , 4.8235523E-06 , 5.0032962E-06 , 5.1140418E-06 , 5.1307809E-06 , 5.0922856E-06 , 4.9781367E-06 , 4.7907818E-06 , 4.5345069E-06 , 4.2150405E-06 , 7.7304191E-06 , 6.8682341E-06 , 5.4929390E-06 , 3.7416538E-06 , 2.1577305E-06 , 7.0321046E-07 ,-5.6147213E-07 ,-1.6482934E-06 ,-2.4831894E-06 ,-3.1446828E-06 ,-3.5867984E-06 ,-3.8079825E-06 ,-3.8153019E-06 ,-3.6095543E-06 ,-3.2296983E-06 ,-2.6782973E-06 ,-2.2453381E-06 ,-2.1517876E-06 ,-2.3755923E-06 ,-2.7272289E-06 ,-2.6411237E-06 ,-2.2616932E-06 ,-1.9402826E-06 ,-1.6622285E-06 ,-1.4190078E-06 
 7.5509972E-12 ,-1.6001358E-07 ,-3.1463108E-09 ,-4.1838377E-08 ,-1.4224952E-07 ,-6.4962100E-07 ,-1.4635502E-06 ,-3.8069616E-06 ,-5.0564878E-06 ,-6.4636760E-06 , 2.1352146E-06 , 2.5510599E-06 , 2.9528859E-06 , 3.3963554E-06 , 3.8232630E-06 , 4.2169526E-06 , 4.5701274E-06 , 4.8175089E-06 , 4.9969718E-06 , 5.1075455E-06 , 5.1242593E-06 , 5.0858255E-06 , 4.9718547E-06 , 4.7847889E-06 , 4.5289057E-06 , 4.2099223E-06 , 7.7726123E-06 , 6.9020132E-06 , 5.5185374E-06 , 3.7377302E-06 , 2.1555218E-06 , 7.0256554E-07 ,-5.6076989E-07 ,-1.6541255E-06 ,-2.4929474E-06 ,-3.1573863E-06 ,-3.6016937E-06 ,-3.8243932E-06 ,-3.8326380E-06 ,-3.6272943E-06 ,-3.2474594E-06 ,-2.6957586E-06 ,-2.2621072E-06 ,-2.1673667E-06 ,-2.3894962E-06 ,-2.7390880E-06 ,-2.6385810E-06 ,-2.2595258E-06 ,-1.9384409E-06 ,-1.6606681E-06 ,-1.4176901E-06 
 7.5531838E-12 ,-1.5962114E-07 ,-2.7718280E-09 ,-4.1427399E-08 ,-1.4406568E-07 ,-6.5785437E-07 ,-1.4814507E-06 ,-3.7974892E-06 ,-5.0429096E-06 ,-6.4457049E-06 , 2.1308053E-06 , 2.5453894E-06 , 2.9459674E-06 , 3.3880486E-06 , 3.8136186E-06 , 4.2060715E-06 , 4.5581403E-06 , 4.8047060E-06 , 4.9835737E-06 , 5.0937831E-06 , 5.1104432E-06 , 5.0721399E-06 , 4.9585463E-06 , 4.7720931E-06 , 4.5170395E-06 , 4.1990794E-06 , 7.8619980E-06 , 6.9735738E-06 , 5.5727673E-06 , 3.7294179E-06 , 2.1508426E-06 , 7.0119929E-07 ,-5.5928221E-07 ,-1.6502233E-06 ,-2.5136195E-06 ,-3.1842985E-06 ,-3.6332491E-06 ,-3.8591592E-06 ,-3.8693644E-06 ,-3.6648764E-06 ,-3.2850860E-06 ,-2.7327501E-06 ,-2.2976324E-06 ,-2.2003709E-06 ,-2.4189514E-06 ,-2.7642113E-06 ,-2.6331944E-06 ,-2.2549341E-06 ,-1.9345394E-06 ,-1.6573626E-06 ,-1.4148987E-06 
 7.5544458E-12 ,-1.5939465E-07 ,-2.5556946E-09 ,-4.1190202E-08 ,-1.4511387E-07 ,-6.6260628E-07 ,-1.4917819E-06 ,-3.7920223E-06 ,-5.0350729E-06 ,-6.4353328E-06 , 2.1282604E-06 , 2.5421166E-06 , 2.9419743E-06 , 3.3832543E-06 , 3.8080524E-06 , 4.1997914E-06 , 4.5512220E-06 , 4.7973167E-06 , 4.9758410E-06 , 5.0858401E-06 , 5.1024693E-06 , 5.0642412E-06 , 4.9508653E-06 , 4.7647657E-06 , 4.5101910E-06 , 4.1928213E-06 , 7.9135872E-06 , 7.0148752E-06 , 5.5655742E-06 , 3.7246205E-06 , 2.1481420E-06 , 7.0041076E-07 ,-5.5842360E-07 ,-1.6479711E-06 ,-2.5255505E-06 ,-3.1998309E-06 ,-3.6514613E-06 ,-3.8792244E-06 ,-3.8905610E-06 ,-3.6865670E-06 ,-3.3068023E-06 ,-2.7540998E-06 ,-2.3181358E-06 ,-2.2194193E-06 ,-2.4359515E-06 ,-2.7787112E-06 ,-2.6300855E-06 ,-2.2522840E-06 ,-1.9322877E-06 ,-1.6554547E-06 ,-1.4132877E-06 
 7.5554675E-12 ,-1.5921127E-07 ,-2.3807082E-09 ,-4.0998162E-08 ,-1.4596251E-07 ,-6.6645353E-07 ,-1.5001463E-06 ,-3.7875961E-06 ,-5.0287281E-06 ,-6.4269354E-06 , 2.1262000E-06 , 2.5394669E-06 , 2.9387415E-06 , 3.3793727E-06 , 3.8035458E-06 , 4.1947069E-06 , 4.5456207E-06 , 4.7913343E-06 , 4.9695804E-06 , 5.0794092E-06 , 5.0960134E-06 , 5.0578462E-06 , 4.9446467E-06 , 4.7588332E-06 , 4.5046462E-06 , 4.1877547E-06 , 7.9553549E-06 , 7.0483136E-06 , 5.5597504E-06 , 3.7207364E-06 , 2.1459556E-06 , 6.9977234E-07 ,-5.5772844E-07 ,-1.6461476E-06 ,-2.5352101E-06 ,-3.1964371E-06 ,-3.6662064E-06 ,-3.8954697E-06 ,-3.9077223E-06 ,-3.7041282E-06 ,-3.3243842E-06 ,-2.7713851E-06 ,-2.3347358E-06 ,-2.2348413E-06 ,-2.4497151E-06 ,-2.7904507E-06 ,-2.6275685E-06 ,-2.2501384E-06 ,-1.9304646E-06 ,-1.6539101E-06 ,-1.4119833E-06 
 7.5569464E-12 ,-1.5894586E-07 ,-2.1274384E-09 ,-4.0720210E-08 ,-1.4719081E-07 ,-6.7202192E-07 ,-1.5122528E-06 ,-3.7811898E-06 ,-5.0195449E-06 ,-6.4147811E-06 , 2.1232179E-06 , 2.5356319E-06 , 2.9340623E-06 , 3.3737546E-06 , 3.7970231E-06 , 4.1873478E-06 , 4.5375136E-06 , 4.7826754E-06 , 4.9605190E-06 , 5.0701014E-06 , 5.0866693E-06 , 5.0485904E-06 , 4.9356459E-06 , 4.7502468E-06 , 4.4966209E-06 , 4.1804214E-06 , 8.0158082E-06 , 7.0967114E-06 , 5.5513213E-06 , 3.7151146E-06 , 2.1427910E-06 , 6.9884832E-07 ,-5.5672230E-07 ,-1.6435085E-06 ,-2.5312597E-06 ,-3.1915250E-06 ,-3.6875479E-06 ,-3.9189826E-06 ,-3.9325611E-06 ,-3.7295457E-06 ,-3.3498318E-06 ,-2.7964031E-06 ,-2.3587621E-06 ,-2.2571626E-06 ,-2.4696362E-06 ,-2.8074420E-06 ,-2.6239254E-06 ,-2.2470330E-06 ,-1.9278259E-06 ,-1.6516745E-06 ,-1.4100954E-06 
 7.5631801E-12 ,-1.5782709E-07 ,-1.0598432E-09 ,-3.9548572E-08 ,-1.5236840E-07 ,-6.9549407E-07 ,-1.5632843E-06 ,-3.7541855E-06 ,-4.9808353E-06 ,-6.3635481E-06 , 2.1106475E-06 , 2.5194660E-06 , 2.9143386E-06 , 3.3500731E-06 , 3.7695284E-06 , 4.1563273E-06 , 4.5033402E-06 , 4.7461762E-06 , 4.9223229E-06 , 5.0308668E-06 , 5.0472817E-06 , 5.0095747E-06 , 4.8977056E-06 , 4.7140528E-06 , 4.4627922E-06 , 4.1495098E-06 , 8.2706339E-06 , 7.3007202E-06 , 5.5157904E-06 , 3.6914176E-06 , 2.1294514E-06 , 6.9495334E-07 ,-5.5248115E-07 ,-1.6323837E-06 ,-2.5146078E-06 ,-3.1708193E-06 ,-3.6639214E-06 ,-4.0180953E-06 ,-4.0372625E-06 ,-3.8366867E-06 ,-3.4570997E-06 ,-2.9018606E-06 ,-2.4600390E-06 ,-2.3512526E-06 ,-2.5536085E-06 ,-2.8790648E-06 ,-2.6085690E-06 ,-2.2339428E-06 ,-1.9167034E-06 ,-1.6422507E-06 ,-1.4021376E-06 
 7.5696498E-12 ,-1.5666597E-07 , 4.8156333E-11 ,-3.8332592E-08 ,-1.5774194E-07 ,-7.1985454E-07 ,-1.6162471E-06 ,-3.7261592E-06 ,-4.9406608E-06 ,-6.3103761E-06 , 2.0976013E-06 , 2.5026883E-06 , 2.8938683E-06 , 3.3254953E-06 , 3.7409931E-06 , 4.1241328E-06 , 4.4678735E-06 , 4.7082956E-06 , 4.8826813E-06 , 4.9901473E-06 , 5.0064035E-06 , 4.9690824E-06 , 4.8583295E-06 , 4.6764890E-06 , 4.4276832E-06 , 4.1174283E-06 , 8.5351037E-06 , 7.5124499E-06 , 5.4789148E-06 , 3.6668238E-06 , 2.1156069E-06 , 6.9091096E-07 ,-5.4807948E-07 ,-1.6208379E-06 ,-2.4973257E-06 ,-3.1493300E-06 ,-3.6394009E-06 ,-3.9915681E-06 ,-4.1459265E-06 ,-3.9478826E-06 ,-3.5684273E-06 ,-3.0113091E-06 ,-2.5651489E-06 ,-2.4489035E-06 ,-2.6407589E-06 ,-2.9533982E-06 ,-2.5926314E-06 ,-2.2203572E-06 ,-1.9051598E-06 ,-1.6324704E-06 ,-1.3938785E-06 
 7.5736578E-12 ,-1.5594663E-07 , 7.3458425E-10 ,-3.7579267E-08 ,-1.6107095E-07 ,-7.3494634E-07 ,-1.6490587E-06 ,-3.7087964E-06 ,-4.9157718E-06 ,-6.2774350E-06 , 2.0895190E-06 , 2.4922942E-06 , 2.8811866E-06 , 3.3102688E-06 , 3.7233150E-06 , 4.1041876E-06 , 4.4459012E-06 , 4.6848278E-06 , 4.8581225E-06 , 4.9649208E-06 , 4.9810786E-06 , 4.9439966E-06 , 4.8339351E-06 , 4.6532174E-06 , 4.4059325E-06 , 4.0975532E-06 , 8.6989480E-06 , 7.4812377E-06 , 5.4560696E-06 , 3.6515874E-06 , 2.1070300E-06 , 6.8840662E-07 ,-5.4535257E-07 ,-1.6136851E-06 ,-2.4866191E-06 ,-3.1360170E-06 ,-3.6242099E-06 ,-3.9751340E-06 ,-4.2132460E-06 ,-4.0167707E-06 ,-3.6373970E-06 ,-3.0791147E-06 ,-2.6302666E-06 ,-2.5094002E-06 ,-2.6947503E-06 ,-2.9994492E-06 ,-2.5827577E-06 ,-2.2119406E-06 ,-1.8980084E-06 ,-1.6264112E-06 ,-1.3887619E-06 
 7.5765418E-12 ,-1.5542904E-07 , 1.2284974E-09 ,-3.7037220E-08 ,-1.6346632E-07 ,-7.4580552E-07 ,-1.6726679E-06 ,-3.6963031E-06 ,-4.8978632E-06 ,-6.2537325E-06 , 2.0837034E-06 , 2.4848152E-06 , 2.8720616E-06 , 3.2993128E-06 , 3.7105948E-06 , 4.0898363E-06 , 4.4300912E-06 , 4.6679417E-06 , 4.8404514E-06 , 4.9467693E-06 , 4.9628563E-06 , 4.9259464E-06 , 4.8163824E-06 , 4.6364726E-06 , 4.3902820E-06 , 4.0832522E-06 , 8.8168408E-06 , 7.4587793E-06 , 5.4396315E-06 , 3.6406242E-06 , 2.1008586E-06 , 6.8660464E-07 ,-5.4339044E-07 ,-1.6085383E-06 ,-2.4789152E-06 ,-3.1264377E-06 ,-3.6132793E-06 ,-3.9633089E-06 ,-4.2009158E-06 ,-4.0663385E-06 ,-3.6870235E-06 ,-3.1279036E-06 ,-2.6771214E-06 ,-2.5529300E-06 ,-2.7335993E-06 ,-3.0325848E-06 ,-2.5756532E-06 ,-2.2058846E-06 ,-1.8928626E-06 ,-1.6220514E-06 ,-1.3850802E-06 
 7.5892096E-12 ,-1.5315553E-07 , 3.3980018E-09 ,-3.4656285E-08 ,-1.7398791E-07 ,-7.9350424E-07 ,-1.7763712E-06 ,-3.6414267E-06 ,-4.8192000E-06 ,-6.1496198E-06 , 2.0581585E-06 , 2.4519639E-06 , 2.8319802E-06 , 3.2511885E-06 , 3.6547216E-06 , 4.0267983E-06 , 4.3606460E-06 , 4.5937701E-06 , 4.7628316E-06 , 4.8670390E-06 , 4.8828152E-06 , 4.8466609E-06 , 4.7392824E-06 , 4.5629213E-06 , 4.3215373E-06 , 4.0204354E-06 , 9.3346826E-06 , 7.3601311E-06 , 5.3674277E-06 , 3.5924685E-06 , 2.0737507E-06 , 6.7868949E-07 ,-5.3477182E-07 ,-1.5859312E-06 ,-2.4450762E-06 ,-3.0843609E-06 ,-3.5652671E-06 ,-3.9113677E-06 ,-4.1467556E-06 ,-4.2840643E-06 ,-3.9050070E-06 ,-3.3422080E-06 ,-2.8829304E-06 ,-2.7441342E-06 ,-2.9042430E-06 ,-2.9960798E-06 ,-2.5444467E-06 ,-2.1792835E-06 ,-1.8702600E-06 ,-1.6029010E-06 ,-1.3689087E-06 
 7.5943479E-12 ,-1.5223336E-07 , 4.2779843E-09 ,-3.3690544E-08 ,-1.7825561E-07 ,-8.1285153E-07 ,-1.8184347E-06 ,-3.6191680E-06 ,-4.7872930E-06 ,-6.1073901E-06 , 2.0477971E-06 , 2.4386389E-06 , 2.8157226E-06 , 3.2316686E-06 , 3.6320587E-06 , 4.0012291E-06 , 4.3324780E-06 , 4.5636850E-06 , 4.7313479E-06 , 4.8346992E-06 , 4.8503494E-06 , 4.8145016E-06 , 4.7080095E-06 , 4.5330878E-06 , 4.2936535E-06 , 3.9949560E-06 , 9.5447267E-06 , 7.3201179E-06 , 5.3381408E-06 , 3.5729359E-06 , 2.0627553E-06 , 6.7547899E-07 ,-5.3127598E-07 ,-1.5767614E-06 ,-2.4313506E-06 ,-3.0672939E-06 ,-3.5457927E-06 ,-3.8902996E-06 ,-4.1247875E-06 ,-4.2618499E-06 ,-3.9934243E-06 ,-3.4291330E-06 ,-2.9664096E-06 ,-2.8216893E-06 ,-2.9734585E-06 ,-2.9812728E-06 ,-2.5317889E-06 ,-2.1684937E-06 ,-1.8610920E-06 ,-1.5951334E-06 ,-1.3623493E-06 
 7.6058153E-12 ,-1.5017530E-07 , 6.2419020E-09 ,-3.1535232E-08 ,-1.8778016E-07 ,-8.5603022E-07 ,-1.9123109E-06 ,-3.5694918E-06 ,-4.7160840E-06 ,-6.0131433E-06 , 2.0246730E-06 , 2.4089006E-06 , 2.7794393E-06 , 3.1881047E-06 , 3.5814802E-06 , 3.9441647E-06 , 4.2696136E-06 , 4.4965421E-06 , 4.6610835E-06 , 4.7625244E-06 , 4.7778932E-06 , 4.7427295E-06 , 4.6382156E-06 , 4.4665064E-06 , 4.2314232E-06 , 3.9380919E-06 , 9.4301528E-06 , 7.2308178E-06 , 5.2727792E-06 , 3.5293436E-06 , 2.0382162E-06 , 6.6831390E-07 ,-5.2347408E-07 ,-1.5562966E-06 ,-2.4007183E-06 ,-3.0292044E-06 ,-3.5023302E-06 ,-3.8432804E-06 ,-4.0757596E-06 ,-4.2122724E-06 ,-4.1907513E-06 ,-3.6231294E-06 ,-3.1527157E-06 ,-2.9947745E-06 ,-3.1279316E-06 ,-2.9482270E-06 ,-2.5035397E-06 ,-2.1444133E-06 ,-1.8406312E-06 ,-1.5777977E-06 ,-1.3477103E-06 
 7.6064502E-12 ,-1.5006135E-07 , 6.3506371E-09 ,-3.1415900E-08 ,-1.8830750E-07 ,-8.5842087E-07 ,-1.9175084E-06 ,-3.5667414E-06 ,-4.7121414E-06 ,-6.0079252E-06 , 2.0233927E-06 , 2.4072541E-06 , 2.7774304E-06 , 3.1856927E-06 , 3.5786799E-06 , 3.9410052E-06 , 4.2661330E-06 , 4.4928246E-06 , 4.6571932E-06 , 4.7585283E-06 , 4.7738815E-06 , 4.7387557E-06 , 4.6205158E-06 , 4.4628200E-06 , 4.2279777E-06 , 3.9349436E-06 , 9.4238093E-06 , 7.2258735E-06 , 5.2691604E-06 , 3.5269300E-06 , 2.0368575E-06 , 6.6791720E-07 ,-5.2304212E-07 ,-1.5551636E-06 ,-2.3990223E-06 ,-3.0270955E-06 ,-3.4999238E-06 ,-3.8406771E-06 ,-4.0730451E-06 ,-4.2095274E-06 ,-4.2016766E-06 ,-3.6338703E-06 ,-3.1630308E-06 ,-3.0043576E-06 ,-3.1364842E-06 ,-2.9463974E-06 ,-2.5019756E-06 ,-2.1430801E-06 ,-1.8394984E-06 ,-1.5768379E-06 ,-1.3468997E-06 
